__offset_hoist;__offset_r;hoist;objective;r;_objective;_source
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];510;[0, 181, 297, 439, 71, 126, 211, 328, 424, 238, 329, 467, 32, 226, 368, 41, 188, 253, 395, 0, 76, 98, 155, 293, 363];510.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2];796;[0, 228, 341, 491, 638, 693, 0, 82, 149, 171, 262, 379, 431, 611, 729, 128, 240, 305, 403, 485, 552, 704, 50, 197, 279];796.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2];1103;[0, 181, 293, 435, 547, 602, 685, 767, 860, 1035, 814, 931, 983, 67, 179, 321, 433, 488, 571, 653, 735, 996, 75, 209, 291];1103.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];607;[0, 191, 329, 473, 585, 39, 122, 264, 361, 411, 41, 162, 216, 429, 541, 81, 198, 253, 394, 476, 543, 118, 165, 290, 342];607.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2];471;[0, 225, 363, 80, 192, 252, 390, 48, 145, 417, 221, 338, 391, 146, 288, 466, 108, 173, 295, 434, 31, 69, 116, 262, 333];471.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];577;[0, 217, 329, 471, 33, 88, 171, 260, 347, 369, 507, 53, 122, 302, 433, 6, 122, 177, 318, 400, 467, 489, 89, 214, 266];577.0;gibbs
0;0;[1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1096;[0, 181, 293, 435, 547, 602, 685, 806, 885, 978, 730, 847, 926, 36, 148, 290, 402, 467, 550, 678, 745, 783, 75, 192, 244];1096.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];556;[0, 214, 326, 480, 41, 96, 179, 276, 373, 397, 335, 452, 505, 137, 249, 413, 542, 41, 124, 214, 281, 450, 497, 78, 160];556.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2];797;[0, 228, 341, 491, 638, 693, 0, 82, 149, 171, 262, 379, 431, 611, 729, 115, 240, 305, 403, 485, 552, 704, 50, 197, 279];797.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1];958;[0, 181, 293, 435, 547, 602, 694, 776, 864, 886, 645, 762, 814, 36, 148, 290, 402, 467, 610, 716, 813, 646, 70, 187, 244];958.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];932;[0, 181, 293, 435, 547, 602, 685, 769, 865, 793, 509, 652, 721, 909, 105, 260, 372, 427, 510, 606, 703, 795, 56, 203, 285];932.0;gibbs
0;0;[1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2];776;[0, 228, 341, 491, 638, 693, 776, 82, 149, 171, 262, 379, 431, 611, 729, 128, 240, 305, 403, 485, 552, 704, 50, 197, 279];776.0;gibbs
0;0;[1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];997;[0, 231, 356, 558, 705, 760, 843, 933, 33, 152, 199, 316, 384, 564, 676, 818, 942, 997, 110, 247, 314, 601, 699, 846, 898];997.0;gibbs
0;0;[1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2];986;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 762, 836, 37, 149, 350, 496, 561, 704, 803, 870, 637, 75, 193, 269];986.0;gibbs
0;0;[1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2];878;[0, 181, 293, 435, 547, 602, 736, 833, 46, 763, 514, 639, 691, 875, 133, 275, 387, 442, 525, 609, 676, 758, 100, 247, 300];878.0;gibbs
0;0;[1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];604;[0, 184, 296, 438, 585, 39, 123, 261, 358, 475, 41, 161, 213, 402, 539, 81, 198, 253, 394, 476, 543, 118, 165, 290, 342];604.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 2];1074;[0, 181, 293, 435, 547, 602, 685, 806, 885, 978, 730, 847, 926, 36, 148, 290, 402, 467, 550, 678, 745, 890, 75, 192, 244];1074.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1];1222;[0, 181, 293, 435, 547, 602, 685, 767, 834, 1143, 883, 1000, 1052, 36, 148, 290, 402, 467, 571, 653, 735, 1104, 75, 192, 244];1222.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];505;[0, 181, 305, 447, 81, 136, 219, 335, 432, 246, 337, 475, 44, 237, 375, 67, 204, 264, 402, 35, 102, 124, 171, 301, 371];505.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2];1077;[0, 181, 293, 435, 547, 602, 685, 806, 885, 1017, 730, 847, 926, 36, 148, 290, 402, 467, 610, 720, 787, 951, 75, 192, 244];1077.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];676;[0, 231, 371, 573, 33, 88, 185, 267, 334, 118, 284, 401, 453, 633, 78, 240, 371, 426, 516, 598, 665, 18, 338, 485, 537];676.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2];978;[0, 181, 293, 435, 557, 622, 740, 882, 978, 906, 665, 782, 834, 86, 228, 389, 536, 591, 674, 756, 823, 120, 341, 488, 570];978.0;gibbs
0;0;[1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 1, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2];665;[0, 202, 344, 486, 602, 0, 143, 240, 307, 170, 570, 37, 98, 307, 446, 631, 80, 135, 272, 411, 487, 509, 232, 379, 431];665.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1012;[0, 181, 293, 435, 547, 602, 686, 798, 867, 908, 645, 762, 836, 11, 142, 290, 402, 457, 540, 622, 689, 913, 75, 192, 244];1012.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1];1206;[0, 181, 293, 435, 547, 612, 695, 777, 844, 1153, 893, 1010, 1062, 36, 148, 290, 402, 467, 580, 663, 745, 1161, 75, 192, 244];1206.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1];1056;[0, 181, 293, 435, 547, 602, 685, 806, 903, 951, 730, 847, 899, 36, 148, 290, 402, 457, 550, 682, 749, 951, 75, 192, 244];1056.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2];803;[0, 231, 365, 507, 641, 706, 41, 123, 190, 387, 434, 581, 663, 84, 196, 338, 474, 539, 622, 736, 803, 231, 754, 81, 133];803.0;gibbs
0;0;[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1];1070;[0, 181, 293, 435, 547, 602, 685, 806, 885, 1017, 730, 847, 926, 36, 148, 290, 402, 467, 607, 707, 774, 978, 75, 192, 244];1070.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 2];1234;[0, 231, 368, 510, 622, 677, 760, 842, 930, 544, 711, 828, 880, 1060, 1172, 81, 193, 248, 331, 413, 480, 764, 210, 357, 409];1234.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2];547;[0, 206, 318, 463, 33, 88, 171, 271, 350, 372, 497, 67, 126, 313, 436, 34, 173, 238, 343, 425, 492, 514, 103, 220, 272];547.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];829;[0, 181, 293, 435, 547, 602, 736, 43, 129, 328, 514, 639, 691, 89, 201, 343, 455, 510, 593, 707, 774, 637, 119, 245, 297];829.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1];986;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 762, 836, 36, 148, 290, 402, 467, 574, 716, 813, 965, 70, 187, 244];986.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1];987;[0, 181, 293, 435, 547, 602, 686, 798, 886, 908, 645, 762, 836, 36, 148, 290, 402, 457, 540, 622, 689, 841, 70, 187, 239];987.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];857;[0, 181, 293, 435, 547, 602, 736, 17, 99, 763, 514, 639, 691, 59, 190, 332, 444, 499, 582, 664, 731, 753, 87, 234, 286];857.0;gibbs
0;0;[1, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 2, 1];1082;[0, 181, 293, 435, 547, 602, 685, 806, 885, 1037, 730, 847, 929, 36, 148, 290, 402, 467, 596, 678, 745, 788, 75, 192, 244];1082.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2];565;[0, 181, 293, 495, 47, 112, 231, 373, 448, 18, 330, 467, 530, 180, 322, 500, 82, 143, 242, 352, 419, 118, 70, 208, 278];565.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2];790;[0, 181, 293, 435, 547, 602, 736, 44, 138, 19, 514, 639, 691, 95, 207, 349, 462, 517, 600, 686, 782, 710, 108, 237, 291];790.0;gibbs
0;0;[1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1006;[0, 181, 293, 435, 547, 602, 714, 798, 886, 908, 645, 762, 836, 36, 148, 290, 402, 457, 540, 622, 689, 913, 100, 233, 315];1006.0;gibbs
0;0;[1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2];753;[0, 211, 353, 546, 693, 5, 136, 275, 363, 48, 95, 239, 313, 501, 643, 40, 173, 230, 313, 395, 462, 77, 535, 652, 704];753.0;gibbs
0;0;[1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2];1172;[0, 181, 293, 435, 547, 602, 685, 767, 864, 1074, 814, 931, 983, 36, 148, 290, 402, 467, 571, 653, 735, 1035, 75, 192, 244];1172.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];546;[0, 181, 297, 493, 59, 124, 211, 327, 409, 238, 458, 59, 139, 369, 481, 92, 212, 267, 350, 446, 513, 0, 179, 317, 386];546.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];596;[0, 191, 305, 468, 580, 41, 126, 268, 337, 359, 41, 164, 219, 421, 533, 81, 193, 248, 389, 471, 538, 113, 160, 285, 337];596.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 2];1097;[0, 181, 293, 435, 547, 611, 694, 776, 873, 1044, 823, 940, 992, 75, 187, 329, 442, 497, 580, 662, 744, 1005, 94, 226, 278];1097.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2];1025;[0, 181, 293, 435, 547, 612, 725, 837, 925, 966, 684, 801, 875, 36, 148, 290, 402, 467, 550, 632, 720, 742, 75, 192, 244];1025.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2];578;[0, 206, 348, 490, 33, 88, 171, 268, 362, 391, 534, 74, 126, 310, 448, 41, 183, 238, 331, 413, 480, 546, 110, 227, 279];578.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];580;[0, 183, 295, 440, 561, 39, 122, 260, 327, 349, 41, 160, 212, 411, 523, 87, 212, 270, 353, 443, 510, 131, 178, 317, 389];580.0;gibbs
0;0;[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];1004;[0, 181, 293, 435, 547, 602, 716, 798, 895, 85, 645, 762, 836, 37, 149, 315, 462, 527, 619, 716, 813, 646, 75, 192, 269];1004.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2];935;[0, 181, 293, 435, 547, 602, 685, 769, 836, 858, 514, 652, 721, 901, 102, 244, 356, 411, 494, 576, 643, 795, 51, 198, 269];935.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];984;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 762, 836, 36, 148, 290, 402, 457, 540, 622, 689, 883, 75, 192, 244];984.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2];511;[0, 181, 297, 439, 42, 98, 211, 337, 404, 238, 473, 82, 134, 344, 481, 164, 311, 371, 508, 132, 199, 221, 268, 385, 437];511.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2];618;[0, 228, 349, 531, 33, 98, 193, 308, 405, 35, 386, 503, 564, 158, 300, 446, 558, 0, 143, 265, 332, 499, 87, 204, 256];618.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2];912;[0, 181, 293, 435, 547, 602, 685, 769, 836, 858, 514, 652, 721, 911, 112, 254, 382, 437, 520, 606, 703, 790, 46, 163, 245];912.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2];1136;[0, 181, 293, 435, 547, 602, 685, 767, 860, 1083, 814, 931, 983, 37, 149, 320, 448, 503, 586, 668, 735, 1004, 95, 222, 274];1136.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2];1006;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 762, 836, 36, 148, 290, 402, 467, 610, 716, 802, 646, 75, 192, 244];1006.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];603;[0, 191, 329, 473, 585, 43, 126, 268, 365, 411, 41, 164, 220, 429, 541, 81, 198, 253, 394, 476, 543, 118, 165, 290, 342];603.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2];619;[0, 183, 295, 468, 597, 39, 122, 260, 327, 349, 41, 160, 212, 424, 536, 81, 193, 248, 389, 471, 538, 94, 141, 285, 337];619.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];588;[0, 183, 295, 441, 564, 39, 122, 260, 327, 349, 41, 160, 212, 413, 525, 81, 198, 253, 336, 455, 522, 118, 165, 290, 372];588.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1];1006;[0, 181, 293, 435, 547, 602, 716, 798, 886, 908, 645, 762, 836, 36, 148, 290, 402, 457, 550, 647, 714, 913, 75, 192, 244];1006.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];782;[0, 181, 293, 435, 547, 602, 736, 44, 129, 328, 514, 639, 691, 89, 201, 343, 455, 510, 593, 675, 742, 107, 45, 176, 255];782.0;gibbs
0;0;[1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 2, 2];485;[0, 185, 303, 10, 152, 207, 330, 437, 46, 357, 44, 176, 241, 434, 88, 276, 401, 461, 115, 237, 316, 97, 144, 278, 357];485.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 1];981;[0, 181, 293, 435, 547, 602, 716, 798, 886, 927, 645, 762, 836, 36, 148, 290, 402, 457, 540, 622, 689, 959, 75, 192, 244];981.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2];1109;[0, 181, 293, 435, 547, 602, 685, 767, 860, 1035, 814, 931, 983, 67, 179, 321, 433, 488, 571, 653, 735, 996, 101, 218, 274];1109.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2];529;[0, 181, 293, 435, 33, 98, 211, 309, 400, 474, 260, 389, 460, 136, 274, 422, 11, 66, 149, 239, 336, 59, 502, 114, 185];529.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2];606;[0, 195, 307, 492, 33, 88, 225, 367, 449, 118, 50, 172, 234, 464, 606, 154, 272, 337, 420, 502, 569, 281, 188, 335, 387];606.0;initial
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 2, 2];1195;[0, 181, 293, 435, 547, 602, 685, 767, 834, 1142, 883, 1000, 1052, 37, 149, 291, 412, 477, 571, 653, 735, 1074, 75, 192, 245];1195.0;gibbs
0;0;[1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2];801;[0, 181, 293, 435, 547, 602, 736, 45, 142, 27, 514, 639, 691, 102, 215, 357, 472, 527, 610, 715, 782, 637, 98, 245, 297];801.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];566;[0, 211, 323, 474, 35, 90, 174, 266, 355, 377, 329, 446, 514, 131, 243, 413, 546, 35, 118, 208, 275, 466, 513, 85, 154];566.0;gibbs
0;0;[1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2];627;[0, 223, 365, 507, 619, 48, 179, 261, 328, 78, 569, 74, 134, 338, 472, 41, 153, 208, 293, 418, 515, 537, 262, 407, 459];627.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2];1070;[0, 181, 293, 435, 547, 602, 685, 806, 885, 978, 730, 847, 926, 37, 149, 331, 478, 543, 648, 730, 797, 949, 116, 233, 285];1070.0;gibbs
0;0;[1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2];854;[0, 181, 293, 435, 547, 602, 736, 833, 46, 763, 514, 639, 691, 21, 142, 284, 396, 451, 534, 616, 683, 750, 109, 227, 309];854.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2];885;[0, 181, 293, 435, 547, 602, 685, 769, 836, 858, 492, 639, 721, 36, 148, 290, 402, 457, 540, 680, 747, 133, 70, 187, 244];885.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2];985;[0, 181, 293, 435, 547, 602, 685, 818, 897, 919, 730, 859, 938, 133, 245, 387, 499, 554, 637, 719, 786, 985, 137, 284, 336];985.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1];1129;[0, 181, 293, 435, 547, 602, 685, 767, 861, 1074, 814, 931, 983, 36, 148, 290, 402, 457, 540, 653, 720, 1035, 75, 192, 244];1129.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2];540;[0, 206, 318, 460, 33, 88, 171, 283, 350, 392, 494, 74, 126, 320, 436, 41, 188, 253, 350, 468, 6, 377, 110, 227, 279];540.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1];1235;[0, 181, 293, 435, 547, 602, 685, 767, 834, 1143, 883, 1000, 1052, 36, 148, 290, 402, 467, 610, 692, 759, 1099, 75, 192, 244];1235.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2];481;[0, 181, 323, 36, 148, 208, 291, 428, 16, 358, 176, 304, 356, 97, 233, 431, 64, 128, 261, 399, 467, 43, 90, 208, 261];481.0;gibbs
0;0;[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1];1013;[0, 181, 293, 435, 547, 602, 685, 806, 885, 951, 730, 847, 899, 91, 233, 375, 487, 542, 625, 707, 774, 997, 160, 277, 329];1013.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2];504;[0, 186, 324, 466, 83, 138, 221, 354, 450, 143, 353, 493, 46, 261, 394, 81, 228, 288, 421, 49, 116, 263, 195, 317, 389];504.0;gibbs
0;0;[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 2, 2, 2, 2];1171;[0, 181, 293, 435, 547, 602, 685, 767, 863, 1035, 814, 931, 983, 37, 149, 291, 423, 488, 571, 653, 720, 996, 75, 192, 245];1171.0;gibbs
0;0;[1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2];751;[0, 181, 293, 435, 547, 602, 685, 16, 103, 328, 469, 586, 640, 102, 232, 374, 486, 541, 624, 721, 63, 651, 159, 276, 328];751.0;gibbs
0;0;[1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2];591;[0, 181, 293, 435, 547, 11, 94, 178, 245, 397, 512, 48, 130, 328, 470, 81, 218, 273, 365, 472, 565, 303, 519, 53, 109];591.0;initial
0;0;[1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];983;[0, 181, 293, 435, 547, 602, 691, 798, 886, 908, 645, 762, 836, 37, 149, 291, 403, 458, 551, 693, 790, 344, 75, 192, 244];983.0;gibbs
0;0;[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2];645;[0, 195, 331, 473, 620, 39, 126, 268, 365, 411, 41, 168, 220, 429, 541, 81, 198, 253, 394, 476, 543, 118, 165, 290, 342];645.0;gibbs
0;0;[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 2, 1, 1, 2];1140;[0, 181, 293, 435, 547, 602, 685, 767, 864, 1074, 814, 931, 983, 36, 148, 290, 402, 461, 550, 649, 716, 1035, 115, 233, 315];1140.0;gibbs
