__offset_assign;assign;objective;_objective;_source
1;[0, 4, 40, 0, 0, 1, 6, 30, 42, 8, 0, 0, 43, 25, 50, 29, 31, 2, 26, 9, 12, 18, 0, 42, 26, 36, 0, 0, 0, 38, 6, 29, 0, 13, 45, 32, 10, 0, 23, 23, 14, 16, 5, 11, 47, 39, 46, 7, 21, 20, 28, 37, 9, 17, 34, 3, 33, 19, 44, 11];3274860;3274860.0;gibbs
1;[0, 8, 22, 0, 0, 23, 42, 0, 7, 34, 21, 0, 0, 0, 12, 45, 26, 1, 18, 5, 0, 37, 0, 11, 40, 20, 39, 0, 0, 45, 0, 0, 28, 29, 0, 33, 10, 0, 24, 20, 31, 32, 30, 5, 47, 36, 46, 50, 25, 0, 0, 15, 0, 17, 6, 3, 2, 44, 0, 11];2727640;2727640.0;gibbs
1;[0, 0, 0, 0, 0, 0, 42, 0, 12, 0, 7, 0, 0, 0, 0, 5, 26, 21, 0, 25, 11, 0, 0, 12, 45, 24, 39, 25, 0, 45, 34, 0, 0, 0, 40, 0, 10, 0, 0, 36, 3, 44, 20, 5, 47, 23, 46, 50, 0, 0, 30, 37, 42, 17, 33, 43, 9, 0, 0, 28];2584587;2584587.0;gibbs
1;[0, 4, 22, 0, 0, 0, 6, 30, 12, 16, 7, 0, 0, 0, 0, 5, 26, 21, 45, 25, 11, 45, 0, 25, 3, 23, 39, 12, 0, 0, 34, 31, 0, 15, 0, 40, 10, 0, 24, 24, 49, 44, 20, 5, 47, 36, 46, 42, 0, 0, 50, 8, 6, 17, 33, 43, 9, 1, 2, 28];3019136;3019136.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 7, 0, 21, 0, 0, 0, 0, 45, 0, 0, 26, 5, 0, 26, 0, 11, 40, 20, 0, 42, 0, 45, 0, 0, 28, 8, 0, 33, 10, 0, 0, 20, 0, 0, 30, 5, 47, 36, 46, 50, 25, 0, 0, 15, 0, 17, 1, 3, 2, 24, 12, 11];2283141;2283141.0;gibbs
1;[0, 4, 40, 0, 0, 1, 6, 30, 42, 8, 0, 0, 43, 0, 50, 29, 31, 2, 18, 9, 0, 18, 10, 42, 17, 36, 24, 17, 0, 38, 6, 29, 0, 13, 45, 32, 39, 0, 23, 23, 14, 16, 5, 11, 12, 47, 46, 7, 25, 20, 28, 37, 9, 21, 34, 3, 33, 19, 44, 11];3258777;3258777.0;gibbs
1;[0, 18, 38, 0, 0, 0, 9, 5, 42, 33, 7, 0, 40, 11, 50, 41, 13, 1, 14, 14, 0, 8, 10, 42, 19, 36, 39, 0, 0, 31, 29, 43, 0, 37, 32, 26, 46, 0, 2, 36, 48, 15, 20, 0, 47, 23, 24, 17, 25, 12, 30, 49, 9, 21, 6, 22, 34, 16, 44, 28];3152530;3152530.0;gibbs
1;[0, 4, 22, 0, 0, 0, 6, 30, 7, 0, 21, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7, 0, 0, 39, 0, 0, 45, 6, 0, 0, 0, 37, 40, 0, 0, 24, 0, 27, 0, 12, 5, 47, 36, 2, 17, 0, 0, 0, 33, 8, 25, 23, 16, 11, 20, 34, 42];2249174;2249174.0;gibbs
1;[0, 4, 22, 0, 0, 1, 9, 5, 11, 8, 7, 0, 34, 0, 20, 13, 37, 2, 40, 14, 28, 29, 0, 17, 27, 23, 39, 0, 0, 6, 13, 15, 0, 32, 18, 26, 10, 12, 24, 23, 3, 35, 30, 11, 47, 46, 36, 21, 25, 0, 42, 43, 9, 50, 16, 45, 33, 19, 44, 17];3404292;3404292.0;initial
1;[0, 4, 40, 0, 0, 1, 6, 30, 42, 8, 7, 0, 43, 0, 0, 29, 31, 2, 26, 9, 0, 18, 10, 42, 26, 36, 24, 46, 0, 38, 6, 29, 0, 13, 45, 32, 39, 0, 5, 5, 14, 15, 11, 20, 12, 23, 47, 25, 50, 28, 21, 37, 9, 17, 34, 3, 33, 19, 44, 20];3283578;3283578.0;gibbs
1;[0, 4, 40, 0, 0, 1, 6, 0, 7, 8, 21, 0, 43, 0, 42, 29, 31, 2, 26, 9, 12, 18, 10, 7, 26, 36, 24, 0, 0, 38, 6, 29, 0, 13, 45, 32, 39, 0, 23, 23, 14, 16, 30, 5, 47, 11, 46, 25, 50, 20, 28, 37, 0, 17, 34, 3, 33, 19, 44, 5];3301098;3301098.0;gibbs
1;[0, 4, 40, 0, 0, 1, 6, 0, 42, 8, 7, 0, 43, 0, 50, 29, 31, 2, 26, 9, 12, 18, 10, 42, 26, 36, 24, 0, 0, 38, 6, 29, 0, 13, 45, 32, 39, 0, 23, 23, 14, 16, 30, 5, 47, 11, 46, 25, 21, 20, 28, 37, 9, 17, 34, 3, 33, 19, 44, 5];3336490;3336490.0;initial
1;[23, 0, 26, 0, 0, 0, 0, 30, 7, 0, 21, 0, 9, 0, 0, 8, 0, 1, 0, 23, 12, 37, 0, 7, 0, 36, 39, 0, 0, 45, 8, 0, 0, 40, 43, 0, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 50, 6, 17, 33, 22, 34, 16, 0, 11];2826480;2826480.0;gibbs
1;[0, 9, 26, 0, 0, 23, 13, 0, 0, 0, 7, 0, 0, 0, 21, 8, 0, 1, 0, 14, 12, 37, 0, 0, 0, 36, 39, 0, 0, 45, 13, 8, 0, 40, 43, 0, 0, 0, 24, 0, 4, 0, 5, 11, 47, 10, 0, 25, 0, 0, 42, 0, 14, 17, 33, 22, 34, 6, 0, 0];2326613;2326613.0;gibbs
1;[0, 0, 45, 0, 0, 23, 0, 5, 42, 0, 0, 0, 0, 0, 0, 26, 0, 1, 3, 0, 12, 0, 0, 42, 3, 36, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 11, 0, 47, 0, 0, 0, 25, 0, 50, 37, 0, 7, 0, 0, 9, 33, 0, 0];1741106;1741106.0;initial
1;[0, 4, 40, 0, 0, 1, 6, 30, 42, 8, 7, 0, 43, 0, 21, 29, 31, 2, 26, 9, 0, 18, 0, 42, 26, 36, 24, 0, 0, 38, 6, 12, 0, 13, 45, 32, 10, 0, 23, 23, 14, 16, 5, 11, 47, 39, 46, 17, 50, 20, 28, 0, 9, 25, 34, 3, 33, 19, 44, 11];3241137;3241137.0;gibbs
1;[1, 9, 13, 0, 0, 0, 34, 5, 42, 8, 7, 0, 40, 0, 50, 18, 10, 2, 38, 14, 11, 41, 46, 42, 48, 0, 39, 0, 0, 48, 6, 18, 0, 43, 31, 0, 0, 0, 0, 1, 24, 15, 12, 20, 47, 23, 36, 17, 25, 28, 30, 49, 34, 21, 33, 3, 19, 16, 44, 20];3189328;3189328.0;gibbs
1;[23, 0, 26, 0, 0, 0, 0, 30, 7, 0, 21, 0, 15, 0, 0, 8, 35, 1, 0, 23, 12, 37, 0, 7, 3, 36, 39, 0, 0, 45, 8, 9, 0, 40, 43, 0, 2, 0, 24, 24, 4, 29, 5, 11, 47, 10, 46, 25, 20, 0, 42, 50, 6, 17, 33, 22, 34, 16, 0, 11];3038741;3038741.0;gibbs
1;[0, 18, 38, 0, 0, 23, 9, 5, 11, 0, 7, 0, 40, 0, 42, 41, 13, 1, 14, 14, 20, 8, 0, 50, 19, 2, 39, 0, 0, 31, 29, 43, 0, 37, 32, 26, 10, 0, 24, 24, 4, 15, 28, 11, 47, 46, 36, 12, 25, 30, 21, 48, 9, 17, 6, 22, 34, 16, 44, 50];3391369;3391369.0;gibbs
1;[0, 8, 18, 0, 0, 0, 9, 5, 42, 29, 7, 0, 0, 0, 11, 38, 13, 1, 41, 2, 20, 6, 0, 42, 41, 36, 23, 2, 0, 16, 14, 38, 0, 37, 48, 26, 10, 0, 24, 24, 4, 15, 30, 28, 47, 46, 39, 21, 25, 12, 50, 40, 19, 17, 0, 3, 34, 33, 44, 28];3351573;3351573.0;gibbs
1;[0, 4, 22, 0, 0, 23, 6, 30, 5, 9, 7, 0, 15, 0, 11, 45, 40, 1, 43, 13, 12, 43, 0, 21, 3, 42, 39, 0, 0, 45, 6, 0, 0, 8, 18, 29, 10, 0, 24, 42, 27, 0, 20, 5, 47, 36, 2, 17, 0, 28, 50, 0, 33, 25, 14, 16, 19, 34, 44, 21];3238247;3238247.0;gibbs
1;[0, 4, 0, 0, 0, 0, 6, 30, 5, 0, 7, 0, 0, 0, 0, 45, 0, 1, 0, 0, 0, 0, 0, 21, 0, 0, 39, 0, 0, 45, 6, 0, 0, 0, 37, 40, 0, 0, 24, 21, 27, 33, 12, 5, 47, 36, 2, 17, 0, 0, 0, 0, 8, 25, 23, 16, 11, 20, 34, 42];2303950;2303950.0;gibbs
1;[0, 4, 40, 0, 0, 1, 0, 30, 42, 8, 0, 0, 43, 17, 50, 29, 31, 2, 26, 9, 0, 18, 0, 42, 26, 36, 24, 0, 0, 38, 6, 29, 0, 13, 45, 32, 10, 25, 23, 23, 14, 16, 5, 11, 47, 39, 46, 7, 20, 12, 21, 37, 9, 28, 34, 3, 33, 19, 44, 11];3298843;3298843.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 7, 0, 21, 0, 0, 0, 0, 45, 0, 0, 0, 5, 0, 26, 0, 11, 40, 20, 39, 42, 0, 45, 7, 0, 28, 0, 8, 33, 10, 0, 0, 20, 0, 0, 30, 5, 47, 36, 46, 0, 25, 0, 50, 15, 0, 17, 1, 3, 2, 24, 9, 11];2452024;2452024.0;gibbs
1;[0, 18, 31, 0, 0, 23, 9, 5, 11, 33, 7, 0, 15, 17, 0, 38, 49, 1, 41, 13, 0, 41, 0, 42, 4, 2, 39, 0, 0, 40, 8, 43, 0, 29, 32, 26, 10, 12, 24, 14, 48, 19, 20, 11, 47, 46, 36, 30, 25, 28, 0, 14, 13, 50, 6, 22, 34, 16, 44, 42];3231621;3231621.0;gibbs
1;[0, 0, 26, 0, 0, 23, 0, 30, 0, 0, 7, 0, 0, 0, 21, 8, 0, 1, 0, 0, 12, 37, 0, 0, 45, 36, 39, 0, 0, 45, 0, 8, 0, 0, 40, 43, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 0, 0, 17, 33, 22, 34, 6, 0, 20];2664533;2664533.0;gibbs
1;[0, 4, 22, 0, 0, 23, 6, 30, 5, 9, 7, 0, 0, 0, 0, 37, 40, 1, 37, 13, 0, 43, 0, 21, 3, 2, 39, 0, 0, 15, 6, 18, 0, 14, 8, 29, 10, 0, 24, 2, 27, 0, 12, 5, 47, 36, 0, 17, 0, 11, 42, 0, 13, 25, 33, 16, 0, 20, 34, 50];2825620;2825620.0;gibbs
1;[0, 4, 22, 0, 0, 23, 6, 30, 5, 10, 7, 0, 0, 0, 11, 45, 40, 1, 0, 9, 0, 43, 0, 21, 3, 0, 39, 0, 0, 45, 6, 0, 0, 8, 0, 29, 46, 0, 24, 24, 27, 0, 12, 5, 47, 36, 2, 17, 0, 0, 42, 0, 32, 25, 33, 16, 0, 20, 34, 50];2767808;2767808.0;gibbs
1;[0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 7, 0, 0, 0, 21, 5, 26, 0, 0, 25, 0, 30, 0, 12, 0, 0, 0, 25, 0, 45, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 5, 47, 23, 39, 0, 0, 0, 42, 0, 0, 17, 0, 37, 24, 1, 9, 11];1667577;1667577.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 7, 34, 21, 0, 0, 0, 0, 45, 26, 1, 0, 5, 12, 37, 0, 11, 40, 20, 39, 42, 0, 45, 0, 0, 28, 43, 15, 33, 10, 0, 24, 20, 31, 8, 30, 5, 47, 36, 46, 50, 25, 0, 0, 0, 0, 17, 6, 3, 2, 44, 0, 11];2866709;2866709.0;initial
1;[0, 0, 26, 0, 0, 23, 0, 30, 0, 0, 7, 0, 0, 0, 21, 8, 0, 1, 0, 0, 12, 37, 0, 0, 0, 36, 0, 0, 0, 45, 0, 8, 0, 40, 43, 0, 2, 0, 24, 36, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 0, 20, 17, 33, 22, 34, 6, 28, 0];2494767;2494767.0;gibbs
1;[0, 4, 22, 0, 0, 0, 6, 30, 12, 16, 7, 0, 0, 0, 0, 5, 26, 21, 3, 25, 11, 45, 0, 12, 3, 23, 0, 25, 0, 6, 34, 31, 0, 0, 40, 15, 10, 0, 24, 24, 49, 44, 20, 5, 47, 36, 46, 0, 42, 0, 50, 37, 28, 17, 33, 43, 9, 1, 2, 28];2915957;2915957.0;gibbs
1;[0, 6, 45, 5, 11, 23, 16, 20, 5, 8, 28, 0, 15, 42, 7, 29, 37, 1, 18, 9, 0, 38, 0, 25, 0, 39, 24, 0, 0, 33, 16, 29, 0, 40, 31, 32, 10, 0, 2, 2, 13, 35, 30, 0, 47, 46, 36, 12, 50, 0, 21, 41, 9, 17, 14, 22, 34, 19, 44, 25];3146748;3146748.0;gibbs
1;[23, 0, 26, 0, 0, 0, 9, 30, 7, 0, 21, 0, 0, 0, 0, 18, 15, 1, 18, 23, 12, 37, 0, 7, 3, 36, 39, 0, 0, 45, 9, 0, 0, 40, 43, 0, 2, 0, 24, 24, 4, 8, 5, 11, 47, 10, 46, 25, 0, 0, 42, 50, 6, 17, 33, 22, 34, 16, 0, 0];2816319;2816319.0;gibbs
1;[7, 18, 38, 0, 0, 1, 9, 5, 11, 6, 21, 0, 8, 0, 0, 37, 40, 2, 45, 13, 20, 31, 12, 0, 4, 39, 23, 0, 0, 14, 9, 37, 0, 26, 29, 32, 10, 0, 24, 24, 27, 15, 30, 11, 47, 36, 46, 42, 25, 28, 50, 41, 35, 17, 33, 3, 34, 16, 44, 7];3377073;3377073.0;initial
1;[0, 18, 31, 0, 0, 23, 9, 5, 11, 33, 7, 0, 15, 17, 0, 38, 49, 1, 41, 13, 0, 41, 0, 42, 4, 2, 39, 0, 0, 40, 8, 43, 0, 29, 32, 26, 10, 12, 24, 14, 48, 19, 20, 11, 47, 46, 36, 30, 25, 28, 21, 14, 0, 50, 6, 22, 34, 16, 44, 42];3316874;3316874.0;gibbs
1;[0, 0, 26, 0, 0, 23, 0, 30, 0, 0, 7, 0, 0, 0, 0, 8, 0, 1, 0, 21, 12, 37, 0, 21, 0, 36, 39, 0, 0, 45, 0, 8, 0, 40, 43, 0, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 20, 0, 42, 0, 0, 17, 33, 22, 34, 6, 0, 50];2776031;2776031.0;gibbs
1;[0, 18, 31, 0, 0, 0, 34, 5, 42, 8, 11, 0, 15, 0, 50, 38, 49, 1, 41, 10, 20, 35, 0, 42, 41, 36, 39, 10, 0, 9, 29, 13, 0, 14, 32, 26, 2, 0, 24, 24, 4, 19, 12, 28, 47, 46, 23, 17, 25, 30, 7, 48, 34, 21, 6, 22, 33, 16, 44, 28];3418067;3418067.0;gibbs
1;[0, 4, 22, 0, 0, 0, 6, 0, 5, 9, 7, 0, 0, 0, 0, 45, 0, 1, 0, 13, 0, 0, 0, 21, 3, 0, 39, 0, 0, 45, 6, 0, 0, 0, 37, 40, 10, 0, 24, 0, 27, 0, 12, 5, 47, 36, 2, 17, 0, 0, 42, 33, 8, 25, 23, 16, 11, 20, 34, 50];2432925;2432925.0;gibbs
1;[0, 0, 26, 0, 0, 23, 9, 30, 7, 0, 5, 0, 0, 0, 0, 8, 15, 1, 0, 0, 12, 37, 0, 7, 3, 36, 39, 0, 0, 45, 29, 8, 0, 40, 43, 0, 2, 0, 24, 24, 4, 32, 11, 20, 47, 10, 46, 25, 21, 0, 42, 50, 9, 17, 33, 22, 34, 6, 0, 0];2891703;2891703.0;gibbs
1;[0, 0, 26, 0, 0, 0, 23, 30, 0, 0, 7, 0, 0, 0, 21, 8, 0, 1, 0, 0, 12, 37, 0, 0, 0, 36, 39, 23, 0, 45, 0, 0, 0, 40, 43, 0, 2, 0, 24, 24, 3, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 0, 8, 17, 33, 22, 34, 6, 0, 0];2578404;2578404.0;gibbs
1;[0, 6, 45, 0, 0, 23, 16, 12, 5, 8, 7, 0, 15, 0, 11, 20, 37, 1, 18, 9, 28, 38, 0, 17, 18, 39, 24, 0, 0, 33, 16, 29, 0, 40, 31, 32, 10, 0, 2, 2, 13, 35, 0, 5, 47, 46, 36, 25, 21, 30, 42, 41, 9, 50, 14, 22, 34, 19, 0, 17];3196599;3196599.0;gibbs
1;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 47, 0, 0, 17, 0, 0, 0, 0, 0, 25, 0, 26, 0, 0, 9, 0];655590;655590.0;gibbs
1;[0, 4, 31, 0, 0, 23, 9, 5, 42, 33, 7, 0, 40, 0, 50, 18, 15, 1, 18, 13, 11, 45, 0, 42, 27, 2, 39, 0, 0, 8, 29, 43, 0, 14, 38, 26, 10, 0, 24, 33, 3, 19, 20, 28, 47, 46, 36, 17, 25, 30, 12, 41, 13, 21, 6, 22, 34, 16, 44, 28];3423044;3423044.0;gibbs
1;[0, 0, 45, 0, 0, 0, 0, 5, 0, 0, 30, 0, 40, 0, 11, 0, 0, 20, 0, 0, 0, 37, 0, 42, 0, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 50, 0, 0, 17, 0, 36, 0, 0, 0, 28];1362567;1362567.0;gibbs
1;[0, 18, 15, 0, 0, 0, 6, 5, 42, 34, 7, 0, 40, 0, 0, 16, 31, 11, 38, 39, 20, 8, 1, 42, 41, 36, 23, 39, 0, 29, 32, 49, 0, 9, 48, 43, 10, 0, 2, 34, 4, 44, 30, 28, 47, 46, 24, 21, 25, 12, 50, 13, 6, 17, 0, 3, 14, 19, 0, 28];3295220;3295220.0;gibbs
1;[0, 4, 22, 0, 0, 23, 6, 30, 5, 9, 7, 0, 0, 0, 21, 45, 40, 1, 3, 13, 0, 43, 0, 11, 3, 0, 39, 0, 0, 45, 6, 0, 0, 14, 37, 0, 10, 0, 24, 0, 27, 0, 12, 5, 47, 36, 2, 17, 0, 0, 42, 0, 13, 25, 33, 16, 0, 20, 34, 50];2734852;2734852.0;gibbs
1;[0, 0, 22, 0, 0, 23, 42, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 1, 0, 5, 0, 26, 0, 11, 40, 20, 39, 42, 0, 45, 0, 0, 28, 8, 0, 33, 7, 0, 0, 20, 0, 0, 30, 5, 47, 10, 46, 0, 25, 0, 0, 15, 0, 21, 6, 3, 2, 24, 12, 11];2197191;2197191.0;gibbs
1;[0, 3, 18, 0, 0, 23, 9, 12, 5, 6, 7, 0, 16, 0, 0, 8, 31, 1, 13, 13, 11, 38, 0, 20, 41, 2, 39, 0, 0, 41, 29, 8, 0, 40, 48, 17, 36, 0, 24, 24, 22, 32, 30, 5, 47, 10, 46, 25, 42, 28, 50, 15, 35, 21, 33, 49, 14, 34, 19, 20];3315159;3315159.0;initial
1;[0, 0, 22, 0, 0, 23, 42, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 5, 0, 26, 0, 11, 40, 20, 39, 42, 0, 45, 0, 0, 28, 8, 0, 33, 7, 0, 0, 20, 0, 0, 30, 5, 47, 10, 46, 0, 25, 0, 0, 0, 15, 21, 1, 3, 2, 24, 12, 11];2091585;2091585.0;gibbs
1;[23, 0, 26, 0, 0, 0, 23, 30, 7, 6, 21, 0, 0, 0, 42, 8, 15, 1, 0, 9, 12, 18, 0, 7, 3, 36, 39, 0, 0, 45, 8, 13, 0, 40, 43, 34, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 50, 0, 0, 0, 9, 17, 33, 22, 44, 16, 0, 11];3045269;3045269.0;gibbs
1;[0, 4, 40, 0, 0, 1, 6, 0, 42, 8, 0, 0, 43, 17, 50, 29, 31, 2, 26, 9, 12, 18, 10, 42, 26, 36, 24, 0, 0, 38, 6, 29, 0, 13, 45, 0, 39, 0, 23, 23, 14, 16, 30, 5, 47, 11, 46, 20, 7, 28, 21, 37, 9, 25, 34, 3, 33, 19, 44, 5];3274636;3274636.0;gibbs
1;[0, 0, 22, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 37, 0, 0, 40, 39, 24, 0, 0, 26, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 25, 30, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0];1012419;1012419.0;gibbs
1;[0, 18, 38, 0, 0, 1, 9, 5, 42, 8, 7, 0, 6, 0, 11, 40, 29, 0, 31, 13, 20, 31, 0, 42, 41, 39, 23, 0, 0, 16, 32, 49, 0, 15, 33, 43, 10, 0, 24, 24, 4, 35, 30, 28, 47, 46, 36, 21, 25, 12, 50, 37, 13, 17, 14, 3, 19, 34, 44, 28];3293618;3293618.0;gibbs
1;[23, 0, 26, 0, 0, 0, 9, 30, 7, 5, 21, 0, 0, 0, 11, 23, 15, 1, 45, 13, 12, 42, 0, 42, 3, 36, 39, 7, 0, 14, 9, 34, 0, 40, 43, 44, 10, 0, 24, 24, 4, 8, 20, 28, 47, 2, 46, 25, 0, 0, 50, 0, 13, 17, 33, 22, 19, 6, 0, 28];3170766;3170766.0;gibbs
1;[0, 6, 45, 5, 11, 23, 16, 20, 5, 8, 28, 0, 15, 0, 7, 29, 37, 1, 18, 9, 0, 38, 0, 17, 18, 39, 24, 0, 0, 33, 16, 29, 0, 0, 31, 32, 10, 0, 2, 2, 13, 35, 12, 0, 47, 46, 36, 42, 50, 30, 21, 41, 9, 25, 14, 22, 34, 19, 44, 17];3144651;3144651.0;gibbs
1;[0, 8, 18, 0, 0, 1, 9, 5, 42, 29, 7, 0, 40, 0, 11, 37, 31, 2, 38, 13, 20, 41, 0, 42, 38, 39, 23, 0, 0, 9, 32, 0, 0, 15, 48, 43, 10, 0, 24, 24, 4, 35, 30, 28, 47, 46, 36, 21, 25, 12, 50, 34, 13, 17, 14, 3, 19, 33, 44, 28];3402515;3402515.0;gibbs
1;[0, 6, 45, 0, 0, 23, 16, 30, 42, 8, 7, 0, 15, 0, 0, 29, 37, 1, 18, 9, 5, 38, 10, 42, 18, 11, 24, 0, 0, 33, 16, 12, 0, 40, 31, 32, 39, 0, 2, 2, 13, 35, 20, 28, 47, 46, 36, 25, 50, 0, 21, 41, 0, 17, 14, 22, 34, 19, 44, 28];3231777;3231777.0;gibbs
1;[0, 31, 26, 0, 0, 23, 5, 30, 7, 9, 21, 0, 0, 42, 11, 45, 15, 1, 45, 13, 12, 37, 0, 7, 3, 36, 39, 5, 0, 0, 0, 34, 0, 40, 43, 0, 2, 0, 24, 24, 4, 8, 20, 28, 47, 10, 46, 25, 0, 0, 50, 49, 13, 17, 33, 22, 14, 6, 19, 28];3268590;3268590.0;gibbs
1;[0, 15, 18, 0, 0, 0, 6, 5, 42, 8, 7, 0, 29, 0, 11, 16, 26, 1, 38, 36, 20, 41, 0, 42, 38, 39, 23, 36, 0, 9, 32, 48, 0, 13, 37, 14, 10, 0, 2, 39, 4, 19, 30, 28, 47, 46, 24, 21, 25, 12, 50, 40, 6, 0, 34, 3, 33, 44, 0, 28];3236347;3236347.0;gibbs
1;[0, 4, 0, 0, 0, 0, 42, 0, 12, 0, 7, 0, 0, 0, 0, 5, 26, 21, 0, 25, 11, 0, 0, 12, 45, 0, 39, 25, 0, 45, 34, 31, 0, 0, 40, 0, 10, 0, 0, 36, 3, 44, 20, 5, 47, 23, 46, 50, 0, 0, 30, 37, 0, 17, 33, 43, 24, 1, 9, 28];2598695;2598695.0;gibbs
1;[0, 18, 38, 0, 0, 23, 9, 5, 42, 33, 11, 0, 40, 0, 50, 41, 13, 1, 14, 14, 20, 8, 2, 42, 19, 36, 39, 0, 0, 41, 29, 43, 0, 37, 32, 26, 10, 0, 24, 24, 48, 15, 12, 28, 47, 46, 30, 17, 25, 0, 7, 0, 9, 21, 6, 22, 34, 16, 44, 28];3363482;3363482.0;gibbs
1;[0, 6, 45, 0, 0, 23, 16, 12, 30, 8, 7, 0, 15, 25, 42, 29, 37, 1, 18, 9, 0, 38, 0, 30, 18, 39, 24, 0, 0, 26, 16, 29, 0, 40, 31, 32, 10, 0, 2, 2, 13, 35, 5, 11, 47, 46, 36, 17, 50, 20, 21, 41, 9, 28, 14, 22, 34, 19, 44, 11];3360257;3360257.0;gibbs
1;[0, 4, 31, 0, 0, 0, 0, 5, 42, 33, 7, 0, 6, 17, 50, 18, 49, 1, 34, 36, 11, 38, 0, 42, 8, 2, 39, 36, 0, 45, 29, 18, 0, 40, 32, 26, 10, 0, 24, 24, 41, 15, 20, 28, 47, 46, 23, 25, 12, 0, 30, 48, 8, 21, 9, 22, 13, 16, 44, 28];3378347;3378347.0;gibbs
1;[0, 0, 26, 0, 0, 23, 0, 30, 0, 0, 7, 0, 0, 0, 21, 8, 0, 1, 0, 0, 12, 37, 0, 0, 0, 36, 39, 0, 0, 45, 0, 0, 0, 40, 43, 0, 0, 0, 24, 0, 4, 0, 5, 11, 47, 10, 20, 25, 0, 0, 42, 0, 8, 17, 33, 22, 34, 6, 0, 0];2419248;2419248.0;gibbs
1;[23, 4, 26, 0, 0, 0, 9, 30, 7, 0, 21, 0, 15, 0, 42, 0, 35, 1, 0, 23, 12, 37, 0, 7, 3, 36, 39, 0, 0, 45, 9, 0, 0, 40, 43, 34, 2, 0, 24, 24, 27, 8, 5, 11, 47, 10, 0, 25, 50, 0, 0, 0, 6, 17, 33, 22, 44, 16, 0, 11];2967817;2967817.0;gibbs
1;[0, 4, 26, 0, 0, 23, 9, 5, 11, 6, 7, 0, 15, 0, 42, 16, 13, 1, 14, 14, 20, 35, 0, 21, 27, 36, 39, 0, 0, 18, 16, 38, 0, 37, 40, 43, 10, 0, 24, 36, 3, 0, 12, 11, 47, 46, 2, 28, 25, 30, 50, 31, 9, 17, 34, 22, 19, 44, 0, 21];3337767;3337767.0;gibbs
1;[0, 4, 31, 0, 0, 1, 9, 5, 42, 33, 11, 0, 40, 0, 7, 18, 49, 2, 13, 13, 20, 38, 36, 42, 14, 24, 39, 0, 0, 8, 29, 43, 0, 15, 32, 26, 23, 0, 47, 24, 41, 19, 12, 0, 30, 10, 46, 17, 25, 0, 21, 48, 9, 50, 6, 22, 34, 16, 44, 28];3169746;3169746.0;gibbs
1;[0, 0, 26, 0, 0, 23, 0, 0, 0, 0, 7, 0, 0, 0, 21, 8, 0, 1, 0, 0, 12, 37, 0, 0, 0, 36, 39, 0, 0, 45, 8, 0, 0, 40, 43, 0, 2, 0, 24, 24, 4, 0, 5, 11, 47, 10, 46, 25, 0, 0, 42, 0, 0, 17, 33, 22, 34, 6, 0, 50];2493577;2493577.0;gibbs
1;[0, 40, 18, 0, 0, 1, 9, 5, 42, 8, 11, 0, 15, 0, 50, 38, 31, 2, 49, 13, 20, 49, 0, 42, 14, 36, 23, 0, 0, 29, 9, 41, 0, 32, 37, 26, 10, 0, 24, 6, 4, 35, 12, 28, 47, 46, 39, 17, 25, 30, 7, 48, 13, 21, 33, 3, 19, 16, 34, 28];3423044;3423044.0;gibbs
1;[0, 4, 31, 0, 0, 23, 9, 5, 42, 33, 7, 0, 40, 0, 50, 0, 49, 1, 18, 13, 11, 45, 0, 42, 14, 2, 39, 0, 0, 8, 29, 43, 0, 37, 38, 26, 10, 0, 24, 24, 3, 19, 20, 28, 47, 46, 36, 17, 25, 30, 12, 41, 9, 21, 6, 22, 34, 16, 44, 28];3408027;3408027.0;gibbs
